Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000161	a99_genome_proteins	n2	1.0	Terminal	a99_genome_proteins_scaffold2.g7506.t1, a99_genome_proteins_scaffold36.g5065.t1, a99_genome_proteins_scaffold12.g8073.t1, a99_genome_proteins_scaffold3.g6178.t1, a99_genome_proteins_scaffold2.g7018.t1, a99_genome_proteins_scaffold19.g1838.t1	a99_genome_proteins_scaffold2.g7290.t1
OG0000161	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold2.g7506.t1	a99_genome_proteins_scaffold36.g5065.t1, a99_genome_proteins_scaffold12.g8073.t1, a99_genome_proteins_scaffold3.g6178.t1, a99_genome_proteins_scaffold2.g7018.t1, a99_genome_proteins_scaffold19.g1838.t1
OG0000161	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold36.g5065.t1, a99_genome_proteins_scaffold12.g8073.t1, a99_genome_proteins_scaffold3.g6178.t1, a99_genome_proteins_scaffold2.g7018.t1	a99_genome_proteins_scaffold19.g1838.t1
OG0000161	a99_genome_proteins	n5	1.0	Terminal	a99_genome_proteins_scaffold36.g5065.t1, a99_genome_proteins_scaffold12.g8073.t1, a99_genome_proteins_scaffold3.g6178.t1	a99_genome_proteins_scaffold2.g7018.t1
OG0000161	a99_genome_proteins	n6	1.0	Terminal	a99_genome_proteins_scaffold36.g5065.t1	a99_genome_proteins_scaffold12.g8073.t1, a99_genome_proteins_scaffold3.g6178.t1
OG0000161	a99_genome_proteins	n7	1.0	Terminal	a99_genome_proteins_scaffold12.g8073.t1	a99_genome_proteins_scaffold3.g6178.t1
OG0000161	a99_genome_proteins	n8	1.0	Terminal	a99_genome_proteins_scaffold12.g8074.t1	a99_genome_proteins_scaffold7.g3610.t1, a99_genome_proteins_scaffold14.g1291.t1, a99_genome_proteins_scaffold5.g814.t1
OG0000161	a99_genome_proteins	n9	1.0	Terminal	a99_genome_proteins_scaffold7.g3610.t1	a99_genome_proteins_scaffold14.g1291.t1, a99_genome_proteins_scaffold5.g814.t1
OG0000161	a99_genome_proteins	n10	1.0	Terminal	a99_genome_proteins_scaffold14.g1291.t1	a99_genome_proteins_scaffold5.g814.t1
OG0000162	N0	n0	0.8	Non-Terminal	c_vulgaris_genome_proteins_KAI3424829.1, m_conductrix_genome_proteins_PSC73614.1, c_sorokiniana_genome_proteins_PRW45341.1, c_variabilis_genome_proteins_XP_005845193.1, a99_genome_proteins_scaffold26.g3367.t1	c_sorokiniana_genome_proteins_PRW21096.1, c_vulgaris_genome_proteins_KAI3430893.1, c_variabilis_genome_proteins_XP_005844819.1, a99_genome_proteins_scaffold3.g6473.t1, a99_genome_proteins_scaffold5.g871.t1, a99_genome_proteins_scaffold5.g815.t1, a99_genome_proteins_scaffold12.g7917.t1
OG0000162	a99_genome_proteins	n8	1.0	Terminal	a99_genome_proteins_scaffold3.g6473.t1	a99_genome_proteins_scaffold5.g871.t1, a99_genome_proteins_scaffold5.g815.t1, a99_genome_proteins_scaffold12.g7917.t1
OG0000162	a99_genome_proteins	n9	1.0	Terminal	a99_genome_proteins_scaffold5.g871.t1, a99_genome_proteins_scaffold5.g815.t1	a99_genome_proteins_scaffold12.g7917.t1
OG0000162	a99_genome_proteins	n10	1.0	Terminal	a99_genome_proteins_scaffold5.g871.t1	a99_genome_proteins_scaffold5.g815.t1
OG0000163	N0	n0	0.6	Non-Terminal	m_conductrix_genome_proteins_PSC76658.1, c_variabilis_genome_proteins_XP_005852080.1, c_vulgaris_genome_proteins_KAI3429416.1	c_vulgaris_genome_proteins_KAI3429418.1, c_variabilis_genome_proteins_XP_005851738.1, m_conductrix_genome_proteins_PSC70011.1, a99_genome_proteins_scaffold5.g964.t1, c_variabilis_genome_proteins_XP_005844501.1, c_vulgaris_genome_proteins_KAI3430342.1, m_conductrix_genome_proteins_PSC68599.1, c_vulgaris_genome_proteins_KAI3438688.1, c_variabilis_genome_proteins_XP_005849855.1
OG0000163	N0	n3	0.4	Non-Terminal	c_vulgaris_genome_proteins_KAI3429418.1, c_variabilis_genome_proteins_XP_005851738.1	m_conductrix_genome_proteins_PSC70011.1, a99_genome_proteins_scaffold5.g964.t1, c_variabilis_genome_proteins_XP_005844501.1, c_vulgaris_genome_proteins_KAI3430342.1, m_conductrix_genome_proteins_PSC68599.1, c_vulgaris_genome_proteins_KAI3438688.1, c_variabilis_genome_proteins_XP_005849855.1
OG0000163	N0	n5	0.6	Non-Terminal	m_conductrix_genome_proteins_PSC70011.1, a99_genome_proteins_scaffold5.g964.t1, c_variabilis_genome_proteins_XP_005844501.1, c_vulgaris_genome_proteins_KAI3430342.1	m_conductrix_genome_proteins_PSC68599.1, c_vulgaris_genome_proteins_KAI3438688.1, c_variabilis_genome_proteins_XP_005849855.1
OG0000164	N0	n0	0.4	Non-Terminal	c_sorokiniana_genome_proteins_PRW60130.1, a99_genome_proteins_scaffold14.g1193.t1, c_variabilis_genome_proteins_XP_005850043.1	c_sorokiniana_genome_proteins_PRW56564.1, c_variabilis_genome_proteins_XP_005846021.1, c_variabilis_genome_proteins_XP_005845385.1, c_variabilis_genome_proteins_XP_005845422.1, c_variabilis_genome_proteins_XP_005847881.1, c_variabilis_genome_proteins_XP_005850855.1, c_variabilis_genome_proteins_XP_005852151.1, c_sorokiniana_genome_proteins_PRW39245.1, c_sorokiniana_genome_proteins_PRW59093.1
OG0000164	N0	n3	0.4	Non-Terminal	c_sorokiniana_genome_proteins_PRW56564.1, c_variabilis_genome_proteins_XP_005846021.1, c_variabilis_genome_proteins_XP_005845385.1, c_variabilis_genome_proteins_XP_005845422.1, c_variabilis_genome_proteins_XP_005847881.1	c_variabilis_genome_proteins_XP_005850855.1, c_variabilis_genome_proteins_XP_005852151.1, c_sorokiniana_genome_proteins_PRW39245.1, c_sorokiniana_genome_proteins_PRW59093.1
OG0000164	c_variabilis_genome_proteins	n5	1.0	Terminal	c_variabilis_genome_proteins_XP_005846021.1, c_variabilis_genome_proteins_XP_005845385.1, c_variabilis_genome_proteins_XP_005845422.1	c_variabilis_genome_proteins_XP_005847881.1
OG0000164	c_variabilis_genome_proteins	n6	1.0	Terminal	c_variabilis_genome_proteins_XP_005846021.1	c_variabilis_genome_proteins_XP_005845385.1, c_variabilis_genome_proteins_XP_005845422.1
OG0000164	c_variabilis_genome_proteins	n7	1.0	Terminal	c_variabilis_genome_proteins_XP_005845385.1	c_variabilis_genome_proteins_XP_005845422.1
OG0000164	c_variabilis_genome_proteins	n9	1.0	Terminal	c_variabilis_genome_proteins_XP_005850855.1	c_variabilis_genome_proteins_XP_005852151.1
OG0000164	c_sorokiniana_genome_proteins	n10	1.0	Terminal	c_sorokiniana_genome_proteins_PRW39245.1	c_sorokiniana_genome_proteins_PRW59093.1
OG0000165	N0	n1	0.4	Non-Terminal	a99_genome_proteins_scaffold14.g1210.t1, a99_genome_proteins_scaffold1.g5531.t1, c_sorokiniana_genome_proteins_PRW50829.1, c_sorokiniana_genome_proteins_PRW59179.1, c_sorokiniana_genome_proteins_PRW56125.1, c_variabilis_genome_proteins_XP_005848480.1, c_variabilis_genome_proteins_XP_005846435.1	c_variabilis_genome_proteins_XP_005845771.1, c_variabilis_genome_proteins_XP_005844629.1, c_sorokiniana_genome_proteins_PRW33146.1, c_sorokiniana_genome_proteins_PRW57225.1
OG0000165	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold14.g1210.t1	a99_genome_proteins_scaffold1.g5531.t1
OG0000165	c_sorokiniana_genome_proteins	n5	1.0	Terminal	c_sorokiniana_genome_proteins_PRW50829.1, c_sorokiniana_genome_proteins_PRW59179.1	c_sorokiniana_genome_proteins_PRW56125.1
OG0000165	c_sorokiniana_genome_proteins	n6	1.0	Terminal	c_sorokiniana_genome_proteins_PRW50829.1	c_sorokiniana_genome_proteins_PRW59179.1
OG0000165	c_variabilis_genome_proteins	n7	1.0	Terminal	c_variabilis_genome_proteins_XP_005848480.1	c_variabilis_genome_proteins_XP_005846435.1
OG0000165	c_variabilis_genome_proteins	n9	1.0	Terminal	c_variabilis_genome_proteins_XP_005845771.1	c_variabilis_genome_proteins_XP_005844629.1
OG0000165	c_sorokiniana_genome_proteins	n10	1.0	Terminal	c_sorokiniana_genome_proteins_PRW33146.1	c_sorokiniana_genome_proteins_PRW57225.1
OG0000166	N0	n0	0.8	Non-Terminal	a99_genome_proteins_scaffold2.g7162.t1, c_variabilis_genome_proteins_XP_005851339.1, c_sorokiniana_genome_proteins_PRW58392.1, c_vulgaris_genome_proteins_KAI3433287.1, c_vulgaris_genome_proteins_KAI3433288.1, c_sorokiniana_genome_proteins_PRW58310.1	a99_genome_proteins_scaffold14.g1237.t1, m_conductrix_genome_proteins_PSC68684.1, c_sorokiniana_genome_proteins_PRW58560.1, c_sorokiniana_genome_proteins_PRW58559.1, c_vulgaris_genome_proteins_KAI3433286.1, c_variabilis_genome_proteins_XP_005851340.1
OG0000166	N0	n3	0.4	Non-Terminal	c_sorokiniana_genome_proteins_PRW58392.1, c_vulgaris_genome_proteins_KAI3433287.1	c_vulgaris_genome_proteins_KAI3433288.1, c_sorokiniana_genome_proteins_PRW58310.1
OG0000166	c_sorokiniana_genome_proteins	n10	1.0	Terminal	c_sorokiniana_genome_proteins_PRW58560.1	c_sorokiniana_genome_proteins_PRW58559.1
OG0000167	N0	n0	1.0	Non-Terminal	c_vulgaris_genome_proteins_KAI3427077.1, c_vulgaris_genome_proteins_KAI3427078.1, a99_genome_proteins_scaffold14.g1244.t1, m_conductrix_genome_proteins_PSC75488.1, c_sorokiniana_genome_proteins_PRW50795.1, c_sorokiniana_genome_proteins_PRW50796.1, c_variabilis_genome_proteins_XP_005848904.1	c_sorokiniana_genome_proteins_PRW56057.1, a99_genome_proteins_scaffold8.g1370.t1, c_vulgaris_genome_proteins_KAI3436814.1, c_variabilis_genome_proteins_XP_005850582.1, m_conductrix_genome_proteins_PSC71615.1
OG0000167	c_vulgaris_genome_proteins	n3	1.0	Terminal	c_vulgaris_genome_proteins_KAI3427077.1	c_vulgaris_genome_proteins_KAI3427078.1
OG0000167	c_sorokiniana_genome_proteins	n6	1.0	Terminal	c_sorokiniana_genome_proteins_PRW50795.1	c_sorokiniana_genome_proteins_PRW50796.1
OG0000168	a99_genome_proteins	n1	1.0	Terminal	a99_genome_proteins_scaffold8.g1364.t1, a99_genome_proteins_scaffold6.g2671.t1, a99_genome_proteins_scaffold6.g2691.t1	a99_genome_proteins_scaffold6.g2654.t1
OG0000168	a99_genome_proteins	n2	1.0	Terminal	a99_genome_proteins_scaffold8.g1364.t1	a99_genome_proteins_scaffold6.g2671.t1, a99_genome_proteins_scaffold6.g2691.t1
OG0000168	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold6.g2671.t1	a99_genome_proteins_scaffold6.g2691.t1
OG0000168	N0	n4	0.6	Non-Terminal	c_variabilis_genome_proteins_XP_005849385.1, c_vulgaris_genome_proteins_KAI3434856.1, c_sorokiniana_genome_proteins_PRW61494.1	c_vulgaris_genome_proteins_KAI3436665.1, c_sorokiniana_genome_proteins_PRW56010.1, c_sorokiniana_genome_proteins_PRW56011.1, m_conductrix_genome_proteins_PSC71505.1, c_variabilis_genome_proteins_XP_005850931.1
OG0000168	c_sorokiniana_genome_proteins	n10	1.0	Terminal	c_sorokiniana_genome_proteins_PRW56010.1	c_sorokiniana_genome_proteins_PRW56011.1
OG0000169	N0	n0	0.8	Non-Terminal	c_sorokiniana_genome_proteins_PRW50918.1, c_variabilis_genome_proteins_XP_005848742.1, c_vulgaris_genome_proteins_KAI3423825.1, c_vulgaris_genome_proteins_KAI3426963.1, m_conductrix_genome_proteins_PSC75500.1	m_conductrix_genome_proteins_PSC67463.1, c_vulgaris_genome_proteins_KAI3436889.1, c_variabilis_genome_proteins_XP_005850835.1, a99_genome_proteins_scaffold8.g1450.t1, a99_genome_proteins_scaffold8.g1447.t1, c_variabilis_genome_proteins_XP_005848158.1, c_sorokiniana_genome_proteins_PRW56148.1
OG0000169	c_vulgaris_genome_proteins	n4	1.0	Terminal	c_vulgaris_genome_proteins_KAI3423825.1	c_vulgaris_genome_proteins_KAI3426963.1
OG0000169	N0	n5	0.4	Non-Terminal	m_conductrix_genome_proteins_PSC67463.1, c_vulgaris_genome_proteins_KAI3436889.1, c_variabilis_genome_proteins_XP_005850835.1, a99_genome_proteins_scaffold8.g1450.t1	a99_genome_proteins_scaffold8.g1447.t1, c_variabilis_genome_proteins_XP_005848158.1, c_sorokiniana_genome_proteins_PRW56148.1
OG0000170	N0	n0	0.8	Non-Terminal	a99_genome_proteins_scaffold1.g5312.t1, m_conductrix_genome_proteins_PSC69717.1, c_variabilis_genome_proteins_XP_005850418.1, c_sorokiniana_genome_proteins_PRW60680.1	c_sorokiniana_genome_proteins_PRW56299.1, m_conductrix_genome_proteins_PSC69729.1, m_conductrix_genome_proteins_PSC72851.1, c_vulgaris_genome_proteins_KAI3436861.1, c_variabilis_genome_proteins_XP_005850849.1, a99_genome_proteins_scaffold6.g2638.t1, a99_genome_proteins_scaffold8.g1467.t1, m_conductrix_genome_proteins_PSC72663.1
OG0000170	N0	n5	0.2	Non-Terminal	m_conductrix_genome_proteins_PSC69729.1	m_conductrix_genome_proteins_PSC72851.1, c_vulgaris_genome_proteins_KAI3436861.1, c_variabilis_genome_proteins_XP_005850849.1, a99_genome_proteins_scaffold6.g2638.t1, a99_genome_proteins_scaffold8.g1467.t1, m_conductrix_genome_proteins_PSC72663.1
OG0000170	N0	n6	0.4	Non-Terminal	m_conductrix_genome_proteins_PSC72851.1, c_vulgaris_genome_proteins_KAI3436861.1, c_variabilis_genome_proteins_XP_005850849.1, a99_genome_proteins_scaffold6.g2638.t1	a99_genome_proteins_scaffold8.g1467.t1, m_conductrix_genome_proteins_PSC72663.1
OG0000171	c_sorokiniana_genome_proteins	n1	1.0	Terminal	c_sorokiniana_genome_proteins_PRW59396.1	c_sorokiniana_genome_proteins_PRW59395.1
OG0000171	N0	n2	0.8	Non-Terminal	c_variabilis_genome_proteins_XP_005849543.1, a99_genome_proteins_scaffold8.g1600.t1, c_vulgaris_genome_proteins_KAI3438585.1, m_conductrix_genome_proteins_PSC76686.1	a99_genome_proteins_scaffold3.g6374.t1, c_vulgaris_genome_proteins_KAI3438682.1, c_variabilis_genome_proteins_XP_005849592.1, m_conductrix_genome_proteins_PSC76571.1, m_conductrix_genome_proteins_PSC71303.1, c_variabilis_genome_proteins_XP_005846261.1
OG0000171	N0	n7	0.4	Non-Terminal	c_vulgaris_genome_proteins_KAI3438682.1, c_variabilis_genome_proteins_XP_005849592.1, m_conductrix_genome_proteins_PSC76571.1	m_conductrix_genome_proteins_PSC71303.1, c_variabilis_genome_proteins_XP_005846261.1
OG0000172	N0	n0	0.4	Non-Terminal	a99_genome_proteins_scaffold25.g5092.t1, a99_genome_proteins_scaffold2.g7292.t1, c_sorokiniana_genome_proteins_PRW60592.1, m_conductrix_genome_proteins_PSC74965.1	m_conductrix_genome_proteins_PSC75935.1, a99_genome_proteins_scaffold8.g1670.t1, a99_genome_proteins_scaffold19.g1831.t1, a99_genome_proteins_scaffold8.g1647.t1, a99_genome_proteins_scaffold1.g5202.t1, a99_genome_proteins_scaffold1.g5226.t1, a99_genome_proteins_scaffold21.g2209.t1, a99_genome_proteins_scaffold21.g2202.t1
OG0000172	a99_genome_proteins	n3	1.0	Terminal	a99_genome_proteins_scaffold25.g5092.t1	a99_genome_proteins_scaffold2.g7292.t1
OG0000172	a99_genome_proteins	n5	1.0	Terminal	a99_genome_proteins_scaffold8.g1670.t1, a99_genome_proteins_scaffold19.g1831.t1	a99_genome_proteins_scaffold8.g1647.t1, a99_genome_proteins_scaffold1.g5202.t1, a99_genome_proteins_scaffold1.g5226.t1, a99_genome_proteins_scaffold21.g2209.t1, a99_genome_proteins_scaffold21.g2202.t1
OG0000172	a99_genome_proteins	n6	1.0	Terminal	a99_genome_proteins_scaffold8.g1670.t1	a99_genome_proteins_scaffold19.g1831.t1
OG0000172	a99_genome_proteins	n7	1.0	Terminal	a99_genome_proteins_scaffold8.g1647.t1	a99_genome_proteins_scaffold1.g5202.t1, a99_genome_proteins_scaffold1.g5226.t1, a99_genome_proteins_scaffold21.g2209.t1, a99_genome_proteins_scaffold21.g2202.t1
OG0000172	a99_genome_proteins	n8	1.0	Terminal	a99_genome_proteins_scaffold1.g5202.t1, a99_genome_proteins_scaffold1.g5226.t1	a99_genome_proteins_scaffold21.g2209.t1, a99_genome_proteins_scaffold21.g2202.t1
OG0000172	a99_genome_proteins	n9	1.0	Terminal	a99_genome_proteins_scaffold1.g5202.t1	a99_genome_proteins_scaffold1.g5226.t1
OG0000172	a99_genome_proteins	n10	1.0	Terminal	a99_genome_proteins_scaffold21.g2209.t1	a99_genome_proteins_scaffold21.g2202.t1
OG0000173	N0	n2	0.2	Non-Terminal	c_vulgaris_genome_proteins_KAI3428134.1, c_sorokiniana_genome_proteins_PRW56505.1, c_sorokiniana_genome_proteins_PRW44345.1, c_sorokiniana_genome_proteins_PRW56729.1, c_sorokiniana_genome_proteins_PRW33761.1, c_sorokiniana_genome_proteins_PRW56533.1, c_sorokiniana_genome_proteins_PRW56650.1, c_sorokiniana_genome_proteins_PRW56651.1	c_sorokiniana_genome_proteins_PRW56598.1
OG0000173	c_sorokiniana_genome_proteins	n4	1.0	Terminal	c_sorokiniana_genome_proteins_PRW56505.1, c_sorokiniana_genome_proteins_PRW44345.1, c_sorokiniana_genome_proteins_PRW56729.1, c_sorokiniana_genome_proteins_PRW33761.1	c_sorokiniana_genome_proteins_PRW56533.1, c_sorokiniana_genome_proteins_PRW56650.1, c_sorokiniana_genome_proteins_PRW56651.1
OG0000173	c_sorokiniana_genome_proteins	n5	1.0	Terminal	c_sorokiniana_genome_proteins_PRW56505.1	c_sorokiniana_genome_proteins_PRW44345.1, c_sorokiniana_genome_proteins_PRW56729.1, c_sorokiniana_genome_proteins_PRW33761.1
OG0000173	c_sorokiniana_genome_proteins	n6	1.0	Terminal	c_sorokiniana_genome_proteins_PRW44345.1, c_sorokiniana_genome_proteins_PRW56729.1	c_sorokiniana_genome_proteins_PRW33761.1
OG0000173	c_sorokiniana_genome_proteins	n7	1.0	Terminal	c_sorokiniana_genome_proteins_PRW44345.1	c_sorokiniana_genome_proteins_PRW56729.1
OG0000173	c_sorokiniana_genome_proteins	n8	1.0	Terminal	c_sorokiniana_genome_proteins_PRW56533.1	c_sorokiniana_genome_proteins_PRW56650.1, c_sorokiniana_genome_proteins_PRW56651.1
OG0000173	c_sorokiniana_genome_proteins	n9	1.0	Terminal	c_sorokiniana_genome_proteins_PRW56650.1	c_sorokiniana_genome_proteins_PRW56651.1
OG0000174	N0	n0	0.6	Non-Terminal	c_sorokiniana_genome_proteins_PRW59842.1, c_variabilis_genome_proteins_XP_005845304.1, c_vulgaris_genome_proteins_KAI3436189.1	c_sorokiniana_genome_proteins_PRW61050.1, c_vulgaris_genome_proteins_KAI3432273.1, c_sorokiniana_genome_proteins_PRW20437.1, a99_genome_proteins_scaffold1.g5847.t1, a99_genome_proteins_scaffold10.g2283.t1, c_variabilis_genome_proteins_XP_005843797.1, c_vulgaris_genome_proteins_KAI3439045.1, a99_genome_proteins_scaffold7.g3443.t1, c_variabilis_genome_proteins_XP_005843660.1
OG0000174	N0	n3	0.4	Non-Terminal	c_sorokiniana_genome_proteins_PRW61050.1, c_vulgaris_genome_proteins_KAI3432273.1	c_sorokiniana_genome_proteins_PRW20437.1, a99_genome_proteins_scaffold1.g5847.t1, a99_genome_proteins_scaffold10.g2283.t1, c_variabilis_genome_proteins_XP_005843797.1, c_vulgaris_genome_proteins_KAI3439045.1, a99_genome_proteins_scaffold7.g3443.t1, c_variabilis_genome_proteins_XP_005843660.1
OG0000174	N2	n6	0.3333333333333333	Non-Terminal	a99_genome_proteins_scaffold1.g5847.t1	a99_genome_proteins_scaffold10.g2283.t1, c_variabilis_genome_proteins_XP_005843797.1, c_vulgaris_genome_proteins_KAI3439045.1, a99_genome_proteins_scaffold7.g3443.t1, c_variabilis_genome_proteins_XP_005843660.1
OG0000174	N2	n7	0.6666666666666666	Non-Terminal	a99_genome_proteins_scaffold10.g2283.t1, c_variabilis_genome_proteins_XP_005843797.1, c_vulgaris_genome_proteins_KAI3439045.1	a99_genome_proteins_scaffold7.g3443.t1, c_variabilis_genome_proteins_XP_005843660.1
OG0000175	N0	n0	0.6	Non-Terminal	m_conductrix_genome_proteins_PSC68075.1, m_conductrix_genome_proteins_PSC76560.1, c_variabilis_genome_proteins_XP_005843289.1, c_variabilis_genome_proteins_XP_005846108.1, c_sorokiniana_genome_proteins_PRW56677.1	c_variabilis_genome_proteins_XP_005849392.1, c_sorokiniana_genome_proteins_PRW33999.1, c_variabilis_genome_proteins_XP_005845249.1, c_sorokiniana_genome_proteins_PRW39317.1, m_conductrix_genome_proteins_PSC71929.1, a99_genome_proteins_scaffold12.g8029.t1, a99_genome_proteins_scaffold10.g2306.t1
OG0000175	m_conductrix_genome_proteins	n3	1.0	Terminal	m_conductrix_genome_proteins_PSC68075.1	m_conductrix_genome_proteins_PSC76560.1
OG0000175	c_variabilis_genome_proteins	n4	1.0	Terminal	c_variabilis_genome_proteins_XP_005843289.1	c_variabilis_genome_proteins_XP_005846108.1
OG0000175	N0	n5	0.4	Non-Terminal	c_variabilis_genome_proteins_XP_005849392.1, c_sorokiniana_genome_proteins_PRW33999.1	c_variabilis_genome_proteins_XP_005845249.1, c_sorokiniana_genome_proteins_PRW39317.1, m_conductrix_genome_proteins_PSC71929.1, a99_genome_proteins_scaffold12.g8029.t1, a99_genome_proteins_scaffold10.g2306.t1
OG0000175	a99_genome_proteins	n10	1.0	Terminal	a99_genome_proteins_scaffold12.g8029.t1	a99_genome_proteins_scaffold10.g2306.t1
OG0000176	m_conductrix_genome_proteins	n2	1.0	Terminal	m_conductrix_genome_proteins_PSC74217.1	m_conductrix_genome_proteins_PSC74216.1
OG0000176	N2	n3	0.3333333333333333	Non-Terminal	c_variabilis_genome_proteins_XP_005843572.1	c_vulgaris_genome_proteins_KAI3432601.1, c_vulgaris_genome_proteins_KAI3432602.1, a99_genome_proteins_scaffold6.g2519.t1, c_variabilis_genome_proteins_XP_005843571.1, c_variabilis_genome_proteins_XP_005843573.1
OG0000176	c_vulgaris_genome_proteins	n5	1.0	Terminal	c_vulgaris_genome_proteins_KAI3432601.1	c_vulgaris_genome_proteins_KAI3432602.1
OG0000176	c_variabilis_genome_proteins	n7	1.0	Terminal	c_variabilis_genome_proteins_XP_005843571.1	c_variabilis_genome_proteins_XP_005843573.1
OG0000176	c_sorokiniana_genome_proteins	n8	1.0	Terminal	c_sorokiniana_genome_proteins_PRW61080.1, c_sorokiniana_genome_proteins_PRW61081.1, c_sorokiniana_genome_proteins_PRW61079.1	c_sorokiniana_genome_proteins_PRW61082.1
OG0000176	c_sorokiniana_genome_proteins	n9	1.0	Terminal	c_sorokiniana_genome_proteins_PRW61080.1, c_sorokiniana_genome_proteins_PRW61081.1	c_sorokiniana_genome_proteins_PRW61079.1
OG0000176	c_sorokiniana_genome_proteins	n10	1.0	Terminal	c_sorokiniana_genome_proteins_PRW61080.1	c_sorokiniana_genome_proteins_PRW61081.1
OG0000177	N0	n0	0.8	Non-Terminal	c_sorokiniana_genome_proteins_PRW56188.1, c_variabilis_genome_proteins_XP_005850861.1, m_conductrix_genome_proteins_PSC71456.1, c_vulgaris_genome_proteins_KAI3431839.1	c_variabilis_genome_proteins_XP_005850944.1, c_vulgaris_genome_proteins_KAI3436643.1, m_conductrix_genome_proteins_PSC71477.1, a99_genome_proteins_scaffold6.g2737.t1, a99_genome_proteins_scaffold1.g5545.t1, c_variabilis_genome_proteins_XP_005845739.1, c_sorokiniana_genome_proteins_PRW33709.1, c_sorokiniana_genome_proteins_PRW33710.1
OG0000177	N0	n4	0.4	Non-Terminal	c_variabilis_genome_proteins_XP_005850944.1, c_vulgaris_genome_proteins_KAI3436643.1, m_conductrix_genome_proteins_PSC71477.1, a99_genome_proteins_scaffold6.g2737.t1	a99_genome_proteins_scaffold1.g5545.t1, c_variabilis_genome_proteins_XP_005845739.1, c_sorokiniana_genome_proteins_PRW33709.1, c_sorokiniana_genome_proteins_PRW33710.1
OG0000177	c_sorokiniana_genome_proteins	n10	1.0	Terminal	c_sorokiniana_genome_proteins_PRW33709.1	c_sorokiniana_genome_proteins_PRW33710.1
OG0000178	N0	n0	0.8	Non-Terminal	c_variabilis_genome_proteins_XP_005845882.1, c_vulgaris_genome_proteins_KAI3425241.1, c_sorokiniana_genome_proteins_PRW33631.1, a99_genome_proteins_scaffold7.g3550.t1, a99_genome_proteins_scaffold7.g3607.t1	c_sorokiniana_genome_proteins_PRW59953.1, m_conductrix_genome_proteins_PSC68357.1, c_variabilis_genome_proteins_XP_005846503.1, a99_genome_proteins_scaffold3.g6247.t1, c_vulgaris_genome_proteins_KAI3435769.1, c_variabilis_genome_proteins_XP_005846502.1, c_vulgaris_genome_proteins_KAI3435770.1
OG0000178	a99_genome_proteins	n4	1.0	Terminal	a99_genome_proteins_scaffold7.g3550.t1	a99_genome_proteins_scaffold7.g3607.t1
OG0000178	N2	n7	0.6666666666666666	Non-Terminal	c_variabilis_genome_proteins_XP_005846503.1, a99_genome_proteins_scaffold3.g6247.t1, c_vulgaris_genome_proteins_KAI3435769.1	c_variabilis_genome_proteins_XP_005846502.1, c_vulgaris_genome_proteins_KAI3435770.1
OG0000179	a99_genome_proteins	n1	1.0	Terminal	a99_genome_proteins_scaffold7.g3615.t1	a99_genome_proteins_scaffold7.g3627.t1
OG0000179	N0	n2	0.6	Non-Terminal	m_conductrix_genome_proteins_PSC72982.1, c_sorokiniana_genome_proteins_PRW58855.1, c_sorokiniana_genome_proteins_PRW57682.1, c_vulgaris_genome_proteins_KAI3439002.1	m_conductrix_genome_proteins_PSC73020.1, c_sorokiniana_genome_proteins_PRW57741.1, c_sorokiniana_genome_proteins_PRW57747.1, c_vulgaris_genome_proteins_KAI3434688.1, c_variabilis_genome_proteins_XP_005849390.1, c_vulgaris_genome_proteins_KAI3434687.1
OG0000179	c_sorokiniana_genome_proteins	n5	1.0	Terminal	c_sorokiniana_genome_proteins_PRW58855.1	c_sorokiniana_genome_proteins_PRW57682.1
OG0000179	N0	n7	0.2	Non-Terminal	c_sorokiniana_genome_proteins_PRW57741.1, c_sorokiniana_genome_proteins_PRW57747.1, c_vulgaris_genome_proteins_KAI3434688.1	c_variabilis_genome_proteins_XP_005849390.1, c_vulgaris_genome_proteins_KAI3434687.1
OG0000179	c_sorokiniana_genome_proteins	n9	1.0	Terminal	c_sorokiniana_genome_proteins_PRW57741.1	c_sorokiniana_genome_proteins_PRW57747.1
OG0000180	N0	n0	1.0	Non-Terminal	m_conductrix_genome_proteins_PSC74063.1, c_variabilis_genome_proteins_XP_005845674.1, c_vulgaris_genome_proteins_KAI3424095.1, a99_genome_proteins_scaffold1.g5177.t1, c_sorokiniana_genome_proteins_PRW21102.1	c_sorokiniana_genome_proteins_PRW21103.1, c_vulgaris_genome_proteins_KAI3423988.1, a99_genome_proteins_scaffold7.g3655.t1, c_variabilis_genome_proteins_XP_005843083.1, m_conductrix_genome_proteins_PSC71668.1, c_variabilis_genome_proteins_XP_005844809.1, a99_genome_proteins_scaffold2.g7293.t1
OG0000180	N0	n6	0.4	Non-Terminal	c_vulgaris_genome_proteins_KAI3423988.1, a99_genome_proteins_scaffold7.g3655.t1, c_variabilis_genome_proteins_XP_005843083.1, m_conductrix_genome_proteins_PSC71668.1	c_variabilis_genome_proteins_XP_005844809.1, a99_genome_proteins_scaffold2.g7293.t1
